iteration,day_id,object_type,dimension,rhs_count,factorization_count,minimum_absolute_pivot,pivot_tolerance,numerical_zero_pivot_count,maximum_rhs_relative_residual,initial_maximum_rhs_relative_residual,refinement_enabled,refinement_triggered,refinement_maximum_passes,refinement_passes_applied,refinement_additional_factorization_count,warning_present,warning_continued,blocking_warning_present,solution_finite
11,20,daily_joint,618,15,1,0.00032472056945868715,1.0977885267493548e-12,0,2.1970307926732413e-12,2.1970307926732413e-12,true,false,3,0,0,false,false,false,true
11,21,daily_joint,617,15,1,0.00025835091758648527,5.4800608495497727e-13,0,1.9082670641276905e-12,1.9082670641276905e-12,true,false,3,0,0,false,false,false,true
11,22,daily_joint,618,15,1,0.00026399787551872189,1.0977885267493548e-12,0,3.3779641695890359e-12,3.3779641695890359e-12,true,false,3,0,0,false,false,false,true
11,23,daily_joint,618,15,1,0.0002027261370701482,1.0977885267493548e-12,0,2.3046851198386054e-12,2.3046851198386054e-12,true,false,3,0,0,false,false,false,true
11,24,daily_joint,618,15,1,0.00037148093765396634,1.0977885267493548e-12,0,3.7803083965601678e-12,3.7803083965601678e-12,true,false,3,0,0,false,false,false,true
11,25,daily_joint,617,15,1,0.00019884949484049941,1.0960121699099545e-12,0,2.0589223868440486e-12,2.0589223868440486e-12,true,false,3,0,0,false,false,false,true
11,26,daily_joint,618,15,1,0.00025056630792288015,1.0977885267493548e-12,0,2.279732744025749e-12,2.279732744025749e-12,true,false,3,0,0,false,false,false,true
11,27,daily_joint,618,15,1,0.00022802862753353527,1.0977885267493548e-12,0,1.9966227828607927e-12,1.9966227828607927e-12,true,false,3,0,0,false,false,false,true
11,28,daily_joint,618,15,1,0.00016123001276652352,1.0977885267493548e-12,0,2.4834018090639228e-12,2.4834018090639228e-12,true,false,3,0,0,false,false,false,true
11,29,daily_joint,618,15,1,0.00020476370590862214,1.0977885267493548e-12,0,2.9514426882855636e-12,2.9514426882855636e-12,true,false,3,0,0,false,false,false,true
11,30,daily_joint,618,15,1,0.00021234799181226227,1.0977885267493548e-12,0,2.9552043184967555e-12,2.9552043184967555e-12,true,false,3,0,0,false,false,false,true
11,NaN,global_core_16,16,1,1,0.61803398874989479,3.5527136788005009e-15,0,1.863382083089764e-16,1.863382083089764e-16,true,false,3,0,0,false,false,false,true
12,1,daily_joint,618,15,1,0.00017616195412265782,1.0977885267493548e-12,0,3.0544542911329973e-12,3.0544542911329973e-12,true,false,3,0,0,false,false,false,true
12,2,daily_joint,618,15,1,0.00019766455819753031,1.0977885267493548e-12,0,2.1339425298510023e-12,2.1339425298510023e-12,true,false,3,0,0,false,false,false,true
12,3,daily_joint,618,15,1,0.00020694641058789952,1.0977885267493548e-12,0,4.0548683367387833e-12,4.0548683367387833e-12,true,false,3,0,0,false,false,false,true
12,4,daily_joint,618,15,1,0.00023903856151374569,1.0977885267493548e-12,0,2.1389313485226967e-12,2.1389313485226967e-12,true,false,3,0,0,false,false,false,true
12,5,daily_joint,618,15,1,0.00021746818075512618,1.0977885267493548e-12,0,2.1759517488453795e-12,2.1759517488453795e-12,true,false,3,0,0,false,false,false,true
12,6,daily_joint,618,15,1,0.00029364001510855759,1.0977885267493548e-12,0,4.2805454016023483e-12,4.2805454016023483e-12,true,false,3,0,0,false,false,false,true
12,7,daily_joint,618,15,1,0.00021843810094128902,1.0977885267493548e-12,0,2.5439370799748145e-12,2.5439370799748145e-12,true,false,3,0,0,false,false,false,true
12,8,daily_joint,618,15,1,0.00035239501705857019,1.0977885267493548e-12,0,3.217370343482059e-12,3.217370343482059e-12,true,false,3,0,0,false,false,false,true
12,9,daily_joint,618,15,1,0.0002800910001877334,1.0977885267493548e-12,0,2.6902334808039745e-12,2.6902334808039745e-12,true,false,3,0,0,false,false,false,true
12,10,daily_joint,618,15,1,0.00029804743464572448,1.0977885267493548e-12,0,2.6769071998447681e-12,2.6769071998447681e-12,true,false,3,0,0,false,false,false,true
12,11,daily_joint,618,15,1,0.00021744152616799312,1.0977885267493548e-12,0,3.2629286059443502e-12,3.2629286059443502e-12,true,false,3,0,0,false,false,false,true
12,12,daily_joint,618,15,1,0.00021027080199740263,1.0977885267493548e-12,0,1.9556566429247287e-12,1.9556566429247287e-12,true,false,3,0,0,false,false,false,true
12,13,daily_joint,618,15,1,0.00024443121874460607,5.4889426337467739e-13,0,2.52839512734661e-12,2.52839512734661e-12,true,false,3,0,0,false,false,false,true
12,14,daily_joint,617,15,1,0.00028206758123048675,5.4800608495497727e-13,0,2.6798266268921453e-12,2.6798266268921453e-12,true,false,3,0,0,false,false,false,true
12,15,daily_joint,618,15,1,0.00041649344481906465,1.0977885267493548e-12,0,3.1248833944699505e-12,3.1248833944699505e-12,true,false,3,0,0,false,false,false,true
12,16,daily_joint,617,15,1,0.00031972114316750186,5.4800608495497727e-13,0,2.0018692998722723e-12,2.0018692998722723e-12,true,false,3,0,0,false,false,false,true
12,17,daily_joint,618,15,1,0.00023216394321454138,1.0977885267493548e-12,0,2.2714915266219664e-12,2.2714915266219664e-12,true,false,3,0,0,false,false,false,true
12,18,daily_joint,618,15,1,0.00031912929643135583,1.0977885267493548e-12,0,4.2118215370526748e-12,4.2118215370526748e-12,true,false,3,0,0,false,false,false,true
12,19,daily_joint,618,15,1,0.00017881860893535892,1.0977885267493548e-12,0,1.9946476111443294e-12,1.9946476111443294e-12,true,false,3,0,0,false,false,false,true
12,20,daily_joint,618,15,1,0.00032712909546518882,1.0977885267493548e-12,0,2.3569303509361899e-12,2.3569303509361899e-12,true,false,3,0,0,false,false,false,true
12,21,daily_joint,617,15,1,0.00026131228352288912,5.4800608495497727e-13,0,1.9833252235224792e-12,1.9833252235224792e-12,true,false,3,0,0,false,false,false,true
12,22,daily_joint,618,15,1,0.00026638920589411655,1.0977885267493548e-12,0,3.0717661737712371e-12,3.0717661737712371e-12,true,false,3,0,0,false,false,false,true
12,23,daily_joint,618,15,1,0.00020454041756376356,1.0977885267493548e-12,0,2.9038406192052066e-12,2.9038406192052066e-12,true,false,3,0,0,false,false,false,true
12,24,daily_joint,618,15,1,0.00037620789511956315,1.0977885267493548e-12,0,3.624643834072981e-12,3.624643834072981e-12,true,false,3,0,0,false,false,false,true
12,25,daily_joint,617,15,1,0.00020040543493957211,1.0960121699099545e-12,0,2.214891123655875e-12,2.214891123655875e-12,true,false,3,0,0,false,false,false,true
12,26,daily_joint,618,15,1,0.00025338112045742442,1.0977885267493548e-12,0,2.3203346579626013e-12,2.3203346579626013e-12,true,false,3,0,0,false,false,false,true
12,27,daily_joint,618,15,1,0.0002301973919574085,1.0977885267493548e-12,0,2.1511178651768403e-12,2.1511178651768403e-12,true,false,3,0,0,false,false,false,true
12,28,daily_joint,618,15,1,0.00016259299754218466,1.0977885267493548e-12,0,2.8257971265114992e-12,2.8257971265114992e-12,true,false,3,0,0,false,false,false,true
12,29,daily_joint,618,15,1,0.00020609965209294074,1.0977885267493548e-12,0,2.1921597461482004e-12,2.1921597461482004e-12,true,false,3,0,0,false,false,false,true
12,30,daily_joint,618,15,1,0.00021436324125945663,1.0977885267493548e-12,0,2.2063140848020838e-12,2.2063140848020838e-12,true,false,3,0,0,false,false,false,true
12,NaN,global_core_16,16,1,1,0.61803398874989501,3.5527136788005009e-15,0,2.1372064635655115e-16,2.1372064635655115e-16,true,false,3,0,0,false,false,false,true
13,1,daily_joint,618,15,1,0.00015843287055358095,1.0977885267493548e-12,0,4.5437878959554895e-12,4.5437878959554895e-12,true,false,3,0,0,false,false,false,true
13,2,daily_joint,618,15,1,0.00019295097557709076,1.0977885267493548e-12,0,2.8213860383955112e-12,2.8213860383955112e-12,true,false,3,0,0,false,false,false,true
13,3,daily_joint,618,15,1,0.00021190526433662708,1.0977885267493548e-12,0,2.8784933128635577e-12,2.8784933128635577e-12,true,false,3,0,0,false,false,false,true
13,4,daily_joint,618,15,1,0.00021239140185498395,1.0977885267493548e-12,0,2.1854317078313479e-12,2.1854317078313479e-12,true,false,3,0,0,false,false,false,true
13,5,daily_joint,618,15,1,0.00022789265611353863,1.0977885267493548e-12,0,2.1755542773812979e-12,2.1755542773812979e-12,true,false,3,0,0,false,false,false,true
13,6,daily_joint,618,15,1,0.00031040902795325439,1.0977885267493548e-12,0,3.7761676454694606e-12,3.7761676454694606e-12,true,false,3,0,0,false,false,false,true
13,7,daily_joint,618,15,1,0.00023131964750925589,1.0977885267493548e-12,0,2.6093125897672316e-12,2.6093125897672316e-12,true,false,3,0,0,false,false,false,true
13,8,daily_joint,618,15,1,0.0003769437235303194,1.0977885267493548e-12,0,2.4027958664532923e-12,2.4027958664532923e-12,true,false,3,0,0,false,false,false,true
13,9,daily_joint,618,15,1,0.00029581359245569049,1.0977885267493548e-12,0,2.2901393381452883e-12,2.2901393381452883e-12,true,false,3,0,0,false,false,false,true
13,10,daily_joint,618,15,1,0.00032050904493534257,1.0977885267493548e-12,0,2.8890227048585415e-12,2.8890227048585415e-12,true,false,3,0,0,false,false,false,true
13,11,daily_joint,618,15,1,0.00022513956860132825,1.0977885267493548e-12,0,2.8433203596159131e-12,2.8433203596159131e-12,true,false,3,0,0,false,false,false,true
13,12,daily_joint,618,15,1,0.00015650988278099131,1.0977885267493548e-12,0,2.3114293355245158e-12,2.3114293355245158e-12,true,false,3,0,0,false,false,false,true
13,13,daily_joint,618,15,1,0.00025082536568792155,5.4889426337467739e-13,0,2.9501086659857135e-12,2.9501086659857135e-12,true,false,3,0,0,false,false,false,true
13,14,daily_joint,617,15,1,0.00027914211715773628,5.4800608495497727e-13,0,2.783511868397282e-12,2.783511868397282e-12,true,false,3,0,0,false,false,false,true
13,15,daily_joint,618,15,1,0.0004285899412899885,1.0977885267493548e-12,0,3.0708726284278544e-12,3.0708726284278544e-12,true,false,3,0,0,false,false,false,true
13,16,daily_joint,617,15,1,0.00032872789033834251,5.4800608495497727e-13,0,1.6133422305957413e-12,1.6133422305957413e-12,true,false,3,0,0,false,false,false,true
13,17,daily_joint,618,15,1,0.00024562095485620782,1.0977885267493548e-12,0,2.3495645896840631e-12,2.3495645896840631e-12,true,false,3,0,0,false,false,false,true
13,18,daily_joint,618,15,1,0.00030909456645577513,1.0977885267493548e-12,0,3.0376192386537458e-12,3.0376192386537458e-12,true,false,3,0,0,false,false,false,true
13,19,daily_joint,618,15,1,0.00018323749753085158,1.0977885267493548e-12,0,1.7077696119937631e-12,1.7077696119937631e-12,true,false,3,0,0,false,false,false,true
13,20,daily_joint,618,15,1,0.00033466384991315289,1.0977885267493548e-12,0,2.6795551459576487e-12,2.6795551459576487e-12,true,false,3,0,0,false,false,false,true
13,21,daily_joint,617,15,1,0.00027403825163540912,5.4800608495497727e-13,0,1.4521723869072015e-12,1.4521723869072015e-12,true,false,3,0,0,false,false,false,true
13,22,daily_joint,618,15,1,0.00026580933337955355,1.0977885267493548e-12,0,2.1677500982572342e-12,2.1677500982572342e-12,true,false,3,0,0,false,false,false,true
13,23,daily_joint,618,15,1,0.00020573048288086084,1.0977885267493548e-12,0,2.876898701413491e-12,2.876898701413491e-12,true,false,3,0,0,false,false,false,true
13,24,daily_joint,618,15,1,0.00040055256418159666,1.0977885267493548e-12,0,4.0388629746316164e-12,4.0388629746316164e-12,true,false,3,0,0,false,false,false,true
13,25,daily_joint,617,15,1,0.00020233842755443759,1.0960121699099545e-12,0,2.2686204239474477e-12,2.2686204239474477e-12,true,false,3,0,0,false,false,false,true
13,26,daily_joint,618,15,1,0.00026552268489731857,1.0977885267493548e-12,0,1.8735924134163663e-12,1.8735924134163663e-12,true,false,3,0,0,false,false,false,true
13,27,daily_joint,618,15,1,0.00024204892189906669,1.0977885267493548e-12,0,2.4097024767175254e-12,2.4097024767175254e-12,true,false,3,0,0,false,false,false,true
13,28,daily_joint,618,15,1,0.00017171386871224156,1.0977885267493548e-12,0,3.2722170807198755e-12,3.2722170807198755e-12,true,false,3,0,0,false,false,false,true
13,29,daily_joint,618,15,1,0.00018194773133574081,1.0977885267493548e-12,0,3.1241914611552986e-12,3.1241914611552986e-12,true,false,3,0,0,false,false,false,true
13,30,daily_joint,618,15,1,0.00022009167654838844,1.0977885267493548e-12,0,2.0527542290140322e-12,2.0527542290140322e-12,true,false,3,0,0,false,false,false,true
13,NaN,global_core_16,16,1,1,0.61803398874989479,3.5527136788005009e-15,0,2.4759860360659354e-16,2.4759860360659354e-16,true,false,3,0,0,false,false,false,true
14,1,daily_joint,618,15,1,0.0001591763619133631,1.0977885267493548e-12,0,2.9527823956645974e-12,2.9527823956645974e-12,true,false,3,0,0,false,false,false,true
14,2,daily_joint,618,15,1,0.00019410190458525172,1.0977885267493548e-12,0,2.3087088643791224e-12,2.3087088643791224e-12,true,false,3,0,0,false,false,false,true
14,3,daily_joint,618,15,1,0.00021370298429423067,1.0977885267493548e-12,0,2.2302910535722586e-12,2.2302910535722586e-12,true,false,3,0,0,false,false,false,true
14,4,daily_joint,618,15,1,0.00021337354160566366,1.0977885267493548e-12,0,2.2584274098390495e-12,2.2584274098390495e-12,true,false,3,0,0,false,false,false,true
14,5,daily_joint,618,15,1,0.00022920384084088439,1.0977885267493548e-12,0,1.7358229637627769e-12,1.7358229637627769e-12,true,false,3,0,0,false,false,false,true
14,6,daily_joint,618,15,1,0.00031266489140251169,1.0977885267493548e-12,0,3.3763942245443632e-12,3.3763942245443632e-12,true,false,3,0,0,false,false,false,true
14,7,daily_joint,618,15,1,0.00023291579044836596,1.0977885267493548e-12,0,2.8725261071374203e-12,2.8725261071374203e-12,true,false,3,0,0,false,false,false,true
14,8,daily_joint,618,15,1,0.00037893698936700436,1.0977885267493548e-12,0,2.6844942363551615e-12,2.6844942363551615e-12,true,false,3,0,0,false,false,false,true
14,9,daily_joint,618,15,1,0.00029794336797951595,1.0977885267493548e-12,0,2.3921391734556137e-12,2.3921391734556137e-12,true,false,3,0,0,false,false,false,true
14,10,daily_joint,618,15,1,0.00032306744947722612,1.0977885267493548e-12,0,2.4527145344903112e-12,2.4527145344903112e-12,true,false,3,0,0,false,false,false,true
14,11,daily_joint,618,15,1,0.00022673945827123815,1.0977885267493548e-12,0,2.5192132412307077e-12,2.5192132412307077e-12,true,false,3,0,0,false,false,false,true
14,12,daily_joint,618,15,1,0.00016608887538573021,1.0977885267493548e-12,0,2.4750320225285921e-12,2.4750320225285921e-12,true,false,3,0,0,false,false,false,true
14,13,daily_joint,618,15,1,0.00025250934495505599,5.4889426337467739e-13,0,3.1316621773577552e-12,3.1316621773577552e-12,true,false,3,0,0,false,false,false,true
14,14,daily_joint,617,15,1,0.00028073252302559138,5.4800608495497727e-13,0,2.3893476596706808e-12,2.3893476596706808e-12,true,false,3,0,0,false,false,false,true
14,15,daily_joint,618,15,1,0.00043068571078114573,1.0977885267493548e-12,0,2.7050725462000104e-12,2.7050725462000104e-12,true,false,3,0,0,false,false,false,true
14,16,daily_joint,617,15,1,0.000330972037170282,5.4800608495497727e-13,0,2.0016395238215234e-12,2.0016395238215234e-12,true,false,3,0,0,false,false,false,true
14,17,daily_joint,618,15,1,0.00024736323441210264,1.0977885267493548e-12,0,2.5858459570430475e-12,2.5858459570430475e-12,true,false,3,0,0,false,false,false,true
14,18,daily_joint,618,15,1,0.00031009574913576691,1.0977885267493548e-12,0,2.9635489239575824e-12,2.9635489239575824e-12,true,false,3,0,0,false,false,false,true
14,19,daily_joint,618,15,1,0.00018417279994755635,1.0977885267493548e-12,0,1.4351203377207189e-12,1.4351203377207189e-12,true,false,3,0,0,false,false,false,true
14,20,daily_joint,618,15,1,0.00033607037210503494,1.0977885267493548e-12,0,3.0844664408804501e-12,3.0844664408804501e-12,true,false,3,0,0,false,false,false,true
14,21,daily_joint,617,15,1,0.00027601553516801218,5.4800608495497727e-13,0,1.4249932114528665e-12,1.4249932114528665e-12,true,false,3,0,0,false,false,false,true
14,22,daily_joint,618,15,1,0.00026710141367121989,1.0977885267493548e-12,0,2.5117251752717764e-12,2.5117251752717764e-12,true,false,3,0,0,false,false,false,true
14,23,daily_joint,618,15,1,0.00020684609644528536,1.0977885267493548e-12,0,2.3585462165899975e-12,2.3585462165899975e-12,true,false,3,0,0,false,false,false,true
14,24,daily_joint,618,15,1,0.00040381040030911073,1.0977885267493548e-12,0,4.7163617458573116e-12,4.7163617458573116e-12,true,false,3,0,0,false,false,false,true
14,25,daily_joint,617,15,1,0.00020335150877747956,1.0960121699099545e-12,0,2.3633361355660934e-12,2.3633361355660934e-12,true,false,3,0,0,false,false,false,true
14,26,daily_joint,618,15,1,0.00026740811214143433,1.0977885267493548e-12,0,1.9549262130085031e-12,1.9549262130085031e-12,true,false,3,0,0,false,false,false,true
14,27,daily_joint,618,15,1,0.00024349255676621995,1.0977885267493548e-12,0,2.0951750623928801e-12,2.0951750623928801e-12,true,false,3,0,0,false,false,false,true
14,28,daily_joint,618,15,1,0.00017265021475987614,1.0977885267493548e-12,0,3.1106975677977734e-12,3.1106975677977734e-12,true,false,3,0,0,false,false,false,true
14,29,daily_joint,618,15,1,0.00018261922701781955,1.0977885267493548e-12,0,3.0778936599940818e-12,3.0778936599940818e-12,true,false,3,0,0,false,false,false,true
14,30,daily_joint,618,15,1,0.00022142803244335952,1.0977885267493548e-12,0,1.946399250542577e-12,1.946399250542577e-12,true,false,3,0,0,false,false,false,true
14,NaN,global_core_16,16,1,1,0.61803398874989479,3.5527136788005009e-15,0,2.7876011479544654e-16,2.7876011479544654e-16,true,false,3,0,0,false,false,false,true
15,1,daily_joint,618,15,1,0.00014672843332980237,1.0977885267493548e-12,0,4.9283758887535632e-12,4.9283758887535632e-12,true,false,3,0,0,false,false,false,true
15,2,daily_joint,618,15,1,0.00019663416911758005,1.0977885267493548e-12,0,2.6557598094613026e-12,2.6557598094613026e-12,true,false,3,0,0,false,false,false,true
15,3,daily_joint,618,15,1,0.00022134199514635866,1.0977885267493548e-12,0,3.0000104991319508e-12,3.0000104991319508e-12,true,false,3,0,0,false,false,false,true
15,4,daily_joint,618,15,1,0.00019575173399249575,1.0977885267493548e-12,0,2.4443982473615162e-12,2.4443982473615162e-12,true,false,3,0,0,false,false,false,true
15,5,daily_joint,618,15,1,0.00024540763766198431,1.0977885267493548e-12,0,1.8349164926119588e-12,1.8349164926119588e-12,true,false,3,0,0,false,false,false,true
15,6,daily_joint,618,15,1,0.00033930010022999852,1.0977885267493548e-12,0,3.2669402966396252e-12,3.2669402966396252e-12,true,false,3,0,0,false,false,false,true
15,7,daily_joint,618,15,1,0.00025162227536998285,1.0977885267493548e-12,0,2.4121151155048875e-12,2.4121151155048875e-12,true,false,3,0,0,false,false,false,true
15,8,daily_joint,618,15,1,0.00041681630585303889,1.0977885267493548e-12,0,2.7016517705039132e-12,2.7016517705039132e-12,true,false,3,0,0,false,false,false,true
15,9,daily_joint,618,15,1,0.00032278741966041568,1.0977885267493548e-12,0,2.2118175901257196e-12,2.2118175901257196e-12,true,false,3,0,0,false,false,false,true
15,10,daily_joint,618,15,1,0.00036580813405441114,1.0977885267493548e-12,0,2.4103530408350398e-12,2.4103530408350398e-12,true,false,3,0,0,false,false,false,true
15,11,daily_joint,618,15,1,0.00024756177891638136,1.0977885267493548e-12,0,3.3055324121596791e-12,3.3055324121596791e-12,true,false,3,0,0,false,false,false,true
15,12,daily_joint,618,15,1,0.00014447205824811969,1.0977885267493548e-12,0,2.3110770528987787e-12,2.3110770528987787e-12,true,false,3,0,0,false,false,false,true
15,13,daily_joint,618,15,1,0.00026587379196521961,5.4889426337467739e-13,0,2.1956509020183542e-12,2.1956509020183542e-12,true,false,3,0,0,false,false,false,true
15,14,daily_joint,617,15,1,0.00027704575063000392,5.4800608495497727e-13,0,2.3686608879779903e-12,2.3686608879779903e-12,true,false,3,0,0,false,false,false,true
15,15,daily_joint,618,15,1,0.00045671058344109284,1.0977885267493548e-12,0,2.5112407367292657e-12,2.5112407367292657e-12,true,false,3,0,0,false,false,false,true
15,16,daily_joint,617,15,1,0.0003448920624983037,5.4800608495497727e-13,0,1.9443775159485511e-12,1.9443775159485511e-12,true,false,3,0,0,false,false,false,true
15,17,daily_joint,618,15,1,0.00026592581605965336,1.0977885267493548e-12,0,2.2811638384905703e-12,2.2811638384905703e-12,true,false,3,0,0,false,false,false,true
15,18,daily_joint,618,15,1,0.00028805935916920557,1.0977885267493548e-12,0,3.147821392171079e-12,3.147821392171079e-12,true,false,3,0,0,false,false,false,true
15,19,daily_joint,618,15,1,0.00016639482217317987,1.0977885267493548e-12,0,1.8482908627274679e-12,1.8482908627274679e-12,true,false,3,0,0,false,false,false,true
15,20,daily_joint,618,15,1,0.00034733305481573996,1.0977885267493548e-12,0,2.5350866055975638e-12,2.5350866055975638e-12,true,false,3,0,0,false,false,false,true
15,21,daily_joint,617,15,1,0.00029551754938889622,5.4800608495497727e-13,0,1.5810974702703809e-12,1.5810974702703809e-12,true,false,3,0,0,false,false,false,true
15,22,daily_joint,618,15,1,0.00026446325062558413,1.0977885267493548e-12,0,2.2248078150297813e-12,2.2248078150297813e-12,true,false,3,0,0,false,false,false,true
15,23,daily_joint,618,15,1,0.00020508774334336528,1.0977885267493548e-12,0,1.6460820644824722e-12,1.6460820644824722e-12,true,false,3,0,0,false,false,false,true
15,24,daily_joint,618,15,1,0.00044323884959299387,1.0977885267493548e-12,0,3.5087875948465669e-12,3.5087875948465669e-12,true,false,3,0,0,false,false,false,true
15,25,daily_joint,617,15,1,0.00020583753185031948,1.0960121699099545e-12,0,2.0523850816835001e-12,2.0523850816835001e-12,true,false,3,0,0,false,false,false,true
15,26,daily_joint,618,15,1,0.00028643510354338717,1.0977885267493548e-12,0,1.9871339248759997e-12,1.9871339248759997e-12,true,false,3,0,0,false,false,false,true
15,27,daily_joint,618,15,1,0.00025941846246172818,1.0977885267493548e-12,0,2.113100783697939e-12,2.113100783697939e-12,true,false,3,0,0,false,false,false,true
15,28,daily_joint,618,15,1,0.00018631807949741607,1.0977885267493548e-12,0,1.7681790897758759e-12,1.7681790897758759e-12,true,false,3,0,0,false,false,false,true
15,29,daily_joint,618,15,1,0.00013873523424937556,1.0977885267493548e-12,0,3.0928644364745464e-12,3.0928644364745464e-12,true,false,3,0,0,false,false,false,true
15,30,daily_joint,618,15,1,0.00023690267050387347,1.0977885267493548e-12,0,2.3737646881686168e-12,2.3737646881686168e-12,true,false,3,0,0,false,false,false,true
15,NaN,global_core_16,16,1,1,0.61803398874989479,3.5527136788005009e-15,0,2.2275331407673437e-16,2.2275331407673437e-16,true,false,3,0,0,false,false,false,true
16,1,daily_joint,618,15,1,0.00013251813762523538,1.0977885267493548e-12,0,2.5530105311867638e-12,2.5530105311867638e-12,true,false,3,0,0,false,false,false,true
16,2,daily_joint,618,15,1,0.00018611175910291766,1.0977885267493548e-12,0,2.6380144161293536e-12,2.6380144161293536e-12,true,false,3,0,0,false,false,false,true
16,3,daily_joint,618,15,1,0.00022668745610159472,1.0977885267493548e-12,0,3.6792072516038782e-12,3.6792072516038782e-12,true,false,3,0,0,false,false,false,true
16,4,daily_joint,618,15,1,0.00017612490286773329,1.0977885267493548e-12,0,2.0781773556556059e-12,2.0781773556556059e-12,true,false,3,0,0,false,false,false,true
16,5,daily_joint,618,15,1,0.0002572262211326107,1.0977885267493548e-12,0,2.1439493378545794e-12,2.1439493378545794e-12,true,false,3,0,0,false,false,false,true
16,6,daily_joint,618,15,1,0.0003628607436461979,1.0977885267493548e-12,0,4.1048401986792307e-12,4.1048401986792307e-12,true,false,3,0,0,false,false,false,true
16,7,daily_joint,618,15,1,0.00026854234653480463,1.0977885267493548e-12,0,2.7993723674922718e-12,2.7993723674922718e-12,true,false,3,0,0,false,false,false,true
16,8,daily_joint,618,15,1,0.00045131698489606282,1.0977885267493548e-12,0,3.0230438978249498e-12,3.0230438978249498e-12,true,false,3,0,0,false,false,false,true
16,9,daily_joint,618,15,1,0.00034520751145781571,1.0977885267493548e-12,0,2.3217434053159038e-12,2.3217434053159038e-12,true,false,3,0,0,false,false,false,true
16,10,daily_joint,618,15,1,0.00039804915922605263,1.0977885267493548e-12,0,2.1591679348905824e-12,2.1591679348905824e-12,true,false,3,0,0,false,false,false,true
16,11,daily_joint,618,15,1,0.00026461782948516732,1.0977885267493548e-12,0,2.6508871454023425e-12,2.6508871454023425e-12,true,false,3,0,0,false,false,false,true
16,12,daily_joint,618,15,1,0.00014153552364223784,1.0977885267493548e-12,0,2.2226813029088177e-12,2.2226813029088177e-12,true,false,3,0,0,false,false,false,true
16,13,daily_joint,618,15,1,0.00027912682939243959,1.0977885267493548e-12,0,2.535552547687022e-12,2.535552547687022e-12,true,false,3,0,0,false,false,false,true
16,14,daily_joint,617,15,1,0.00028943286448897585,1.0960121699099545e-12,0,2.8772850410865781e-12,2.8772850410865781e-12,true,false,3,0,0,false,false,false,true
16,15,daily_joint,618,15,1,0.00046890864444946339,1.0977885267493548e-12,0,3.1254797913216479e-12,3.1254797913216479e-12,true,false,3,0,0,false,false,false,true
16,16,daily_joint,617,15,1,0.00036059540572390154,5.4800608495497727e-13,0,1.4231220348243e-12,1.4231220348243e-12,true,false,3,0,0,false,false,false,true
16,17,daily_joint,618,15,1,0.00028128662098550776,1.0977885267493548e-12,0,2.1426816788719348e-12,2.1426816788719348e-12,true,false,3,0,0,false,false,false,true
16,18,daily_joint,618,15,1,0.00027072951418734319,1.0977885267493548e-12,0,2.7935313224660567e-12,2.7935313224660567e-12,true,false,3,0,0,false,false,false,true
16,19,daily_joint,618,15,1,0.00016814846225159357,1.0977885267493548e-12,0,2.127980702231745e-12,2.127980702231745e-12,true,false,3,0,0,false,false,false,true
16,20,daily_joint,618,15,1,0.00033788836572322628,1.0977885267493548e-12,0,2.1278911991141744e-12,2.1278911991141744e-12,true,false,3,0,0,false,false,false,true
16,21,daily_joint,617,15,1,0.00031380069334287528,5.4800608495497727e-13,0,1.5851906051711945e-12,1.5851906051711945e-12,true,false,3,0,0,false,false,false,true
16,22,daily_joint,618,15,1,0.00026321354780803888,1.0977885267493548e-12,0,4.1631925612468303e-12,4.1631925612468303e-12,true,false,3,0,0,false,false,false,true
16,23,daily_joint,618,15,1,0.0001997971124171596,1.0977885267493548e-12,0,2.4775476714246442e-12,2.4775476714246442e-12,true,false,3,0,0,false,false,false,true
16,24,daily_joint,618,15,1,0.00047912700241192974,1.0977885267493548e-12,0,4.9142274036658042e-12,4.9142274036658042e-12,true,false,3,0,0,false,false,false,true
16,25,daily_joint,617,15,1,0.0002069726925808678,1.0960121699099545e-12,0,2.0128436757272786e-12,2.0128436757272786e-12,true,false,3,0,0,false,false,false,true
16,26,daily_joint,618,15,1,0.00030346055332428014,1.0977885267493548e-12,0,1.9605018475862892e-12,1.9605018475862892e-12,true,false,3,0,0,false,false,false,true
16,27,daily_joint,618,15,1,0.00027176461626462166,1.0977885267493548e-12,0,1.7828435254313395e-12,1.7828435254313395e-12,true,false,3,0,0,false,false,false,true
16,28,daily_joint,618,15,1,0.00021352166143913092,1.0977885267493548e-12,0,2.7288560587743473e-12,2.7288560587743473e-12,true,false,3,0,0,false,false,false,true
16,29,daily_joint,618,15,1,9.1479011177938223e-05,1.0977885267493548e-12,0,7.8618942445786821e-13,7.8618942445786821e-13,true,false,3,0,0,false,false,false,true
16,30,daily_joint,618,15,1,0.00024704171068524658,1.0977885267493548e-12,0,1.9628111139129384e-12,1.9628111139129384e-12,true,false,3,0,0,false,false,false,true
16,NaN,global_core_16,16,1,1,0.1736444945990564,3.5527136788005009e-15,0,2.4165846312186457e-16,2.4165846312186457e-16,true,false,3,0,0,false,false,false,true
17,1,daily_joint,618,15,1,0.00012661186224782102,1.0977885267493548e-12,0,3.1530890961387659e-12,3.1530890961387659e-12,true,false,3,0,0,false,false,false,true
